기준연도,학교종류,설립구분,지역,상태,학교,재학생수(A),총 실수,수용가능인원(B),실수용(내국인),실수용(외국인),실수용(비학위)외국인,지원자수(동일지역),지원자수(타지역),"의무식
여부",구분,건물명,준공연도,1인실실수,1인실식비,1인실기숙사비,2인실실수,2인실식비,2인실기숙사비,3인실실수,3인실식비,3인실기숙사비,4인실실수,4인실식비,4인실기숙사비
2021,대학교,사립,강원,기존,상지대학교,"6,751",209,869,457,0,0,0,809,X,직영(구내),믿음관,2004,2,0,"183,947",201,0,"183,947",0,0,0,6,0,0
2021,대학교,사립,강원,기존,상지대학교,"6,751",194,869,385,0,0,0,698,X,직영(구내),맑음관,1989,2,0,"171,842",188,0,"171,842",1,0,0,3,0,0
2021,대학교,사립,서울,기존,서강대학교,"10,067",84,"1,284",328,0,0,9,319,O,직영(구외),벨라르미노학사,2003,0,0,0,4,"3,100","210,000",0,0,0,80,"3,100","210,000"
2021,대학교,사립,서울,기존,서강대학교,"10,067",447,"1,284",451,61,66,38,767,X,민자(BTO),곤자가국제학사,2008,0,0,0,447,0,"425,478",0,0,0,0,0,0
2021,대학교,사립,서울,기존,서강대학교,"10,067",18,"1,284",7,0,0,0,27,X,행복기숙사,한국장학재단-은행권 대학생 연합생활관,2017,0,0,0,18,0,"154,286",0,0,0,0,0,0
2021,대학교,사립,서울,기존,서강대학교,"10,067",10,"1,284",11,0,0,0,20,O,행복기숙사,홍제행복기숙사,2014,0,0,0,7,"3,300","283,350",0,0,0,3,0,"214,200"
2021,대학교,사립,서울,기존,서경대학교,"6,334",5,680,20,0,0,0,20,X,직영(구내),군사학과 생활관,1992,0,0,0,0,0,0,0,0,0,5,0,"5,929"
2021,대학교,사립,서울,기존,서경대학교,"6,334",57,680,73,0,15,0,88,X,직영(구내),생활관 2동,2010,0,0,0,46,0,"230,000",0,0,0,11,0,"143,793"
2021,대학교,사립,서울,기존,서경대학교,"6,334",3,680,0,0,0,0,0,X,직영(구외),생활관 7동,1986,0,0,0,0,0,0,0,0,0,3,0,0
2021,대학교,사립,서울,기존,서경대학교,"6,334",24,680,0,0,20,0,20,X,직영(구내),생활관 1동,2004,0,0,0,12,0,"225,000",0,0,0,12,0,"127,174"
2021,대학교,사립,서울,기존,서경대학교,"6,334",87,680,147,0,97,0,244,X,직영(구내),생활관 5동,2003,0,0,0,0,0,0,0,0,0,87,0,"176,629"
2021,대학교,국립,서울,기존,서울과학기술대학교,"11,437",75,"2,586",0,86,1,0,87,O,민자(BTL),성림학사 국제동,2008,50,"3,300","475,657",20,"3,300","321,400",0,0,0,5,"3,300","321,400"
2021,대학교,국립,서울,기존,서울과학기술대학교,"11,437",45,"2,586",45,0,0,4,41,O,민자(BTL),누리학사,2017,45,"4,200","412,600",0,0,0,0,0,0,0,0,0
2021,대학교,국립,서울,기존,서울과학기술대학교,"11,437",14,"2,586",13,0,0,0,18,O,직영(구내),인재원,2016,0,0,0,14,"3,100","214,906",0,0,0,0,0,0
2021,대학교,국립,서울,기존,서울과학기술대학교,"11,437",152,"2,586",31,111,65,4,203,O,민자(BTL),성림학사 여학생동,2008,4,"3,300","348,363",148,"3,300","214,906",0,0,0,0,0,0
2021,대학교,국립,서울,기존,서울과학기술대학교,"11,437",140,"2,586",135,0,0,10,125,O,직영(구내),KB학사,2007,0,0,0,138,"3,300","348,363",2,"3,300","348,363",0,0,0
2021,대학교,국립,서울,기존,서울과학기술대학교,"11,437",83,"2,586",82,0,0,14,68,O,직영(구내),불암학사,1992,0,0,0,83,"3,300","279,383",0,0,0,0,0,0
2021,대학교,국립,서울,기존,서울과학기술대학교,"11,437",202,"2,586",236,127,17,23,357,O,민자(BTL),성림학사 남학생동,2008,0,0,0,4,"3,300","239,106",0,0,0,198,"3,300","239,106"
2021,대학교,국립,서울,기존,서울과학기술대학교,"11,437",229,"2,586",379,0,0,42,337,O,민자(BTL),누리학사,2017,54,"3,300","348,363",175,"3,300","239,106",0,0,0,0,0,0
2021,대학교,국립,서울,기존,서울과학기술대학교,"11,437",227,"2,586",437,0,0,49,399,O,민자(BTL),수림학사,2017,3,"3,300","348,363",224,"3,300","239,106",0,0,0,0,0,0
2021,교육대학,국립,서울,기존,서울교육대학교,"1,557",230,457,353,2,1,40,481,X,민자(BTL),서록2관,2010,3,0,"297,479",227,0,"297,479",0,0,0,0,0,0
2021,대학교,사립,서울,기존,서울기독대학교,569,24,92,86,6,0,0,0,X,직영(구내),체이스기념관,2003,0,0,0,2,0,"84,677",0,0,0,22,0,"84,677"
2021,대학교,국립대법인,서울,기존,서울대학교,"27,311",117,"6,916",137,143,0,0,194,X,직영(구내),5. 대학원생활관(917동),2019,0,0,0,90,0,"244,033",0,0,0,27,0,"214,426"
2021,대학교,국립대법인,서울,기존,서울대학교,"27,311",200,"6,916",167,33,0,0,205,X,직영(구내),6. 가족생활관(931~935동),1996,0,0,0,0,0,0,0,0,0,200,0,"289,180"
2021,대학교,국립대법인,서울,기존,서울대학교,"27,311",273,"6,916",416,246,0,0,794,X,직영(구내),4. 학부생활관(915~916동),2019,0,0,0,210,0,"244,033",0,0,0,63,0,"214,426"
2021,대학교,국립대법인,서울,기존,서울대학교,"27,311",238,"6,916",412,21,0,0,570,X,민자(BTL),8. 학부생활관(906동),2010,14,0,"298,033",224,0,"211,574",0,0,0,0,0,0
2021,대학교,국립대법인,서울,기존,서울대학교,"27,311",306,"6,916",272,32,0,0,354,X,직영(구내),1. 대학원생활관(918동),1999,306,0,"220,230",0,0,0,0,0,0,0,0,0
2021,대학교,국립대법인,서울,기존,서울대학교,"27,311",508,"6,916",969,15,26,0,"1,030",X,직영(구내),3. 학부생활관(921~926동),1983,0,0,0,508,0,"122,754",0,0,0,0,0,0
2021,대학교,국립대법인,서울,기존,서울대학교,"27,311",165,"6,916",905,56,0,0,"1,024",X,직영(구내),2. 학부생활관(919동),2003,0,0,0,0,0,0,0,0,0,165,0,"164,951"
2021,대학교,국립대법인,서울,기존,서울대학교,"27,311",46,"6,916",45,7,0,36,39,X,직영(구내),3. 국제관,1984,32,0,"474,725",10,0,"197,802",0,0,0,4,0,"890,110"
2021,대학교,국립대법인,서울,기존,서울대학교,"27,311",72,"6,916",113,1,0,34,92,X,직영(구내),4. 함춘학생생활관,2005,0,0,0,72,0,"162,273",0,0,0,0,0,0
2021,대학교,국립대법인,서울,기존,서울대학교,"27,311",95,"6,916",77,11,2,0,91,X,직영(구내),상록학생생활관,2015,1,0,"100,761",64,0,"100,761",0,0,0,30,0,"179,022"
2021,대학교,국립대법인,서울,기존,서울대학교,"27,311","1,137","6,916","1,430",316,0,0,"1,961",X,민자(BTL),7. 대학원생활관(900~905동),2010,236,0,"298,033",901,0,"211,574",0,0,0,0,0,0
2021,대학교,국립대법인,서울,기존,서울대학교,"27,311",114,"6,916",120,42,0,26,158,X,직영(구내),2. 연건대학원생활관,2003,48,0,"255,659",49,0,"146,374",0,0,0,17,0,"457,388"
2021,대학교,국립대법인,서울,기존,서울대학교,"27,311",211,"6,916",422,0,0,182,334,X,직영(구내),1. 연건학부생활관,1999,0,0,0,211,0,"116,936",0,0,0,0,0,0
2021,대학교,공립,서울,기존,서울시립대학교,"9,962",314,"1,154",237,77,0,35,719,X,직영(구내),생활관,2006,1,0,"223,077",306,0,"223,077",7,0,"223,077",0,0,0
2021,대학교,공립,서울,기존,서울시립대학교,"9,962",520,"1,154",345,175,0,3,"1,193",X,직영(구내),국제학사,2011,520,0,"223,077",0,0,0,0,0,0,0,0,0
2021,대학교,사립,경기,기존,서울신학대학교,"2,849",32,388,69,13,0,0,111,X,직영(구내),길보른 생활관,1987,0,0,0,0,0,0,0,0,0,32,0,"195,000"
2021,대학교,사립,경기,기존,서울신학대학교,"2,849",62,388,85,4,0,0,100,X,직영(구내),퍼거슨 생활관,1974,0,0,0,9,0,"212,821",53,0,"195,000",0,0,0
2021,대학교,사립,경기,기존,서울신학대학교,"2,849",28,388,35,2,0,0,53,X,직영(구내),대학원 생활관,1990,0,0,0,1,0,"195,000",27,0,"195,000",0,0,0
2021,대학교,사립,서울,기존,서울여자대학교,"7,294",25,883,9,0,0,0,31,X,행복기숙사,한국장학재단-은행권대학생연합생활관,2017,0,0,0,25,0,"154,286",0,0,0,0,0,0
2021,대학교,사립,서울,기존,서울여자대학교,"7,294",217,883,431,14,0,5,"1,056",X,직영(구내),샬롬하우스,2008,36,0,"386,111",73,0,"296,838",0,0,0,108,0,"238,627"
2021,대학교,사립,서울,기존,서울여자대학교,"7,294",9,883,0,11,0,0,11,X,직영(구내),바롬인성교육관10층,2001,0,0,0,0,0,0,9,0,"220,000",0,0,0
2021,대학교,사립,서울,기존,서울여자대학교,"7,294",97,883,0,0,0,0,0,X,직영(구내),국제생활관,1962,2,0,"266,316",95,0,"266,316",0,0,0,0,0,0
2021,대학교,사립,경기,기존,서울장신대학교,464,56,217,217,0,0,0,68,O,직영(구내),생활관,2008,0,0,0,1,"3,500","174,757",6,"3,500","174,757",49,"3,500","174,757"
2021,대학교,사립,서울,기존,서울한영대학교,743,24,108,108,0,0,0,10,X,직영(구내),G동,2017,0,0,0,0,0,0,0,0,0,24,0,"175,000"
2021,대학교,사립,충북,기존,서원대학교,"6,771",299,964,463,0,0,8,"1,000",X,직영(구내),목민관,2015,12,0,"267,857",262,0,"235,714",0,0,0,25,0,"150,000"
2021,대학교,사립,충북,기존,서원대학교,"6,771",82,964,0,0,0,3,252,O,직영(구내),"다애관,다정관",1989,0,0,0,0,0,0,0,0,0,82,"2,294","107,143"
2021,대학교,사립,충남,기존,선문대학교,"9,474",96,"3,740",0,0,0,0,0,X,직영(구내),생활A관,1995,0,0,0,0,0,0,0,0,0,96,0,0
2021,대학교,사립,충남,기존,선문대학교,"9,474",104,"3,740",0,0,0,0,0,X,직영(구내),생활B관,1995,0,0,0,21,0,0,0,0,0,83,0,0
2021,대학교,사립,충남,기존,선문대학교,"9,474",195,"3,740",0,0,0,0,0,X,직영(구내),생활CD관,2000,0,0,0,2,0,0,13,0,0,180,0,0
2021,대학교,사립,충남,기존,선문대학교,"9,474",123,"3,740",85,94,0,0,180,X,직영(구내),생활NS관(국제학생회관),2003,2,0,"198,750",57,0,"208,125",0,0,0,64,0,"148,661"
2021,대학교,사립,충남,기존,선문대학교,"9,474",621,"3,740",120,188,62,0,"1,845",X,직영(구내),생활MW관(외국인기숙사),2010,8,0,"198,750",0,0,0,570,0,"208,125",43,0,"236,518"
2021,대학교,사립,경기,기존,성결대학교,"5,460",13,601,22,4,0,14,26,X,직영(구내),B동,2013,1,0,"243,243",3,0,"250,000",7,0,"216,216",2,0,"243,243"
2021,대학교,사립,경기,기존,성결대학교,"5,460",32,601,29,0,0,17,27,X,직영(구내),D동,2015,16,0,"229,730",16,0,"206,757",0,0,0,0,0,0
2021,대학교,사립,경기,기존,성결대학교,"5,460",11,601,0,0,0,0,0,X,직영(구내),605-3,1992,0,0,0,5,0,"167,568",2,0,"167,568",4,0,"167,568"
2021,대학교,사립,경기,기존,성결대학교,"5,460",6,601,0,0,0,0,0,X,직영(구내),사택 399-7,1982,0,0,0,6,0,"167,568",0,0,0,0,0,0
2021,대학교,사립,경기,기존,성결대학교,"5,460",4,601,0,0,0,0,0,X,직영(구내),사택 399-8,1981,0,0,0,2,0,"167,568",2,0,"167,568",0,0,0
2021,대학교,사립,경기,기존,성결대학교,"5,460",5,601,0,0,0,0,0,X,직영(구내),사택 399-9,1981,0,0,0,3,0,"167,568",2,0,"167,568",0,0,0
2021,대학교,사립,경기,기존,성결대학교,"5,460",38,601,0,0,0,0,0,X,직영(구내),신유관2,1991,0,0,0,1,0,"154,054",0,0,0,37,0,"154,054"
2021,대학교,사립,경기,기존,성결대학교,"5,460",15,601,0,0,0,0,0,X,직영(구내),효성연립,1981,4,0,"167,568",10,0,"167,568",1,0,"167,568",0,0,0
2021,대학교,사립,경기,기존,성결대학교,"5,460",10,601,18,0,0,0,39,X,직영(구내),A동,2013,0,0,0,7,0,"243,243",1,0,"229,730",2,0,"216,216"
2021,대학교,사립,경기,기존,성결대학교,"5,460",6,601,0,0,0,0,0,X,직영(구내),605-4,1991,0,0,0,0,0,0,2,0,"154,054",4,0,"154,054"
2021,대학교,사립,경기,기존,성결대학교,"5,460",16,601,0,0,0,0,0,X,직영(구내),C동,1990,9,0,"166,216",4,0,"166,216",0,0,0,3,0,"166,216"
2021,대학교,사립,경기,기존,성결대학교,"5,460",6,601,0,0,0,0,0,X,직영(구내),사택 402-73,1980,0,0,0,6,0,"167,568",0,0,0,0,0,0
2021,대학교,사립,경기,기존,성결대학교,"5,460",14,601,34,5,0,16,23,X,직영(구내),신유관,1991,0,0,0,0,0,0,0,0,0,14,0,"167,568"
2021,대학교,사립,서울,기존,성공회대학교,"2,134",170,444,207,1,0,18,278,X,행복기숙사,성공회대학교 행복기숙사 [더·숲],2018,2,0,"254,400",168,0,"254,400",0,0,0,0,0,0
2021,대학교,사립,서울,기존,성공회대학교,"2,134",53,444,46,7,7,1,85,X,직영(구내),미가엘관,2010,0,0,0,53,0,"255,000",0,0,0,0,0,0
2021,대학교,사립,서울,기존,성균관대학교,"24,918",100,"5,280",26,29,0,11,24,X,직영(구내),의관,1979,0,0,0,100,0,"185,714",0,0,0,0,0,0
2021,대학교,사립,서울,기존,성균관대학교,"24,918",48,"5,280",73,11,0,3,28,X,직영(구내),M-하우스(미가온빌),2007,0,0,0,48,0,"427,886",0,0,0,0,0,0
2021,대학교,사립,서울,기존,성균관대학교,"24,918",171,"5,280",0,0,0,0,0,X,직영(구내),예관,1997,0,0,0,171,0,"185,714",0,0,0,0,0,0
2021,대학교,사립,서울,기존,성균관대학교,"24,918",30,"5,280",51,4,0,14,35,X,임차,R10(크라운빌 C동),2011,0,0,0,30,0,"304,839",0,0,0,0,0,0
2021,대학교,사립,서울,기존,성균관대학교,"24,918",125,"5,280",220,24,0,74,241,X,직영(구내),K-하우스(킹고하우스),2013,2,0,"594,285.7",123,0,"416,000",0,0,0,0,0,0
2021,대학교,사립,서울,기존,성균관대학교,"24,918",204,"5,280",356,39,0,35,481,X,직영(구내),E-하우스(이스트게이트하우스),2014,3,0,"594,285.7",201,0,"368,546",0,0,0,0,0,0
2021,대학교,사립,서울,기존,성균관대학교,"24,918",40,"5,280",41,32,0,5,69,X,직영(구내),C-하우스(코아트빌),2002,0,0,0,40,0,"338,743",0,0,0,0,0,0
2021,대학교,사립,서울,기존,성균관대학교,"24,918",35,"5,280",51,6,0,4,46,X,임차,R03(빅토리하우스),2010,0,0,0,35,0,"283,687",0,0,0,0,0,0
2021,대학교,사립,서울,기존,성균관대학교,"24,918",6,"5,280",6,2,0,5,9,X,임차,R11(이완근관),2014,3,0,"387,096.8",3,0,"280,645",0,0,0,0,0,0
2021,대학교,사립,서울,기존,성균관대학교,"24,918",30,"5,280",53,1,0,4,39,X,임차,R04(크라운빌 A동),2011,0,0,0,30,0,"304,839",0,0,0,0,0,0
2021,대학교,사립,서울,기존,성균관대학교,"24,918",42,"5,280",1,80,0,0,84,X,직영(구내),I-하우스(인터내셔널하우스),2005,0,0,0,42,0,"427,886",0,0,0,0,0,0
2021,대학교,사립,서울,기존,성균관대학교,"24,918",170,"5,280",259,56,0,41,358,X,직영(구내),G-하우스(글로벌센터),2014,20,0,"594,285.7",150,0,"369,051",0,0,0,0,0,0
2021,대학교,사립,서울,기존,성균관대학교,"24,918",597,"5,280",932,87,0,79,"1,282",X,직영(구내),신관1,2009,8,0,"634,994.3",554,0,"325,371",0,0,0,35,0,"226,126"
2021,대학교,사립,서울,기존,성균관대학교,"24,918",544,"5,280",502,63,0,64,846,X,직영(구내),신관2,2009,388,0,"390,148.6",156,0,"312,891",0,0,0,0,0,0
2021,대학교,사립,서울,기존,성균관대학교,"24,918",463,"5,280",493,3,0,19,520,X,직영(구내),지관,2001,0,0,0,463,0,"185,714",0,0,0,0,0,0
2021,대학교,사립,서울,기존,성균관대학교,"24,918",106,"5,280",162,1,0,1,170,X,직영(구내),인관,1982,0,0,0,0,0,0,0,0,0,106,0,"126,880"
2021,대학교,사립,서울,기존,성신여자대학교,"9,742",18,"1,049",24,0,0,0,49,X,임차,M-City,2011,0,0,0,18,0,"348,667",0,0,0,0,0,0
2021,대학교,사립,서울,기존,성신여자대학교,"9,742",16,"1,049",19,0,0,0,29,X,임차,그레이스타워,2012,0,0,0,16,0,"326,667",0,0,0,0,0,0
2021,대학교,사립,서울,기존,성신여자대학교,"9,742",15,"1,049",41,0,0,13,28,X,임차,기숙사별관(유림),2017,0,0,0,6,0,"326,087",0,0,0,9,0,"326,087"
